样本索引,源视频文件名,预测标签,真实标签,吸吮行为次数,吸吮行为时长(秒),手脚活动次数,手脚活动时长(秒),皱眉次数,皱眉时长(秒),总行为次数,总持续时间(秒)
528,2024-10-15 143045,饥饿,微饿,4,22.0,8,90.0,5,12.0,31,127.0
529,2024-10-15 143045,饥饿,微饿,2,14.0,8,90.0,5,12.0,23,103.0
531,2024-10-15 143045,饥饿,微饿,4,27.0,4,32.0,1,2.0,17,56.0
536,2024-10-15 143045,饥饿,微饿,4,27.0,4,18.0,0,0.0,15,40.0
537,2024-10-15 143045,饥饿,微饿,3,17.0,4,18.0,0,0.0,13,30.0
538,2024-10-15 143045,饥饿,微饿,3,17.0,4,18.0,0,0.0,15,34.0
540,2024-10-15 143045,微饿,饥饿,4,18.0,7,32.0,1,1.0,23,49.0
551,2024-10-15 143045,微饿,饥饿,5,19.0,0,0.0,1,2.0,10,19.0
552,2024-10-15 143045,微饿,饥饿,5,19.0,0,0.0,1,2.0,10,19.0
556,2024-10-15 143045,微饿,饥饿,4,13.0,0,0.0,1,2.0,8,13.0
557,2024-10-15 143045,微饿,饥饿,4,13.0,0,0.0,1,2.0,8,13.0
564,2024-10-15 143045,微饿,饥饿,3,7.0,8,40.0,0,0.0,18,44.0
566,2024-10-15 143045,微饿,饥饿,3,7.0,8,40.0,0,0.0,18,44.0
567,2024-10-15 143045,微饿,饥饿,4,10.0,9,45.0,0,0.0,22,52.0
581,2024-10-15 143045,中性,饱腹,0,0.0,0,0.0,0,0.0,4,130.0
582,2024-10-15 143045,中性,饱腹,0,0.0,0,0.0,0,0.0,4,130.0
585,2024-10-15 143045,中性,饱腹,0,0.0,0,0.0,0,0.0,2,62.0
586,2024-10-15 143045,中性,饱腹,0,0.0,0,0.0,0,0.0,2,62.0
587,2024-10-15 143045,中性,饱腹,0,0.0,0,0.0,0,0.0,4,224.0
588,2024-10-15 143045,中性,饱腹,0,0.0,0,0.0,0,0.0,2,162.0
589,2024-10-15 143045,中性,饱腹,0,0.0,0,0.0,0,0.0,2,162.0
590,2024-10-15 143045,中性,饱腹,0,0.0,0,0.0,0,0.0,2,162.0
591,2024-10-15 143045,中性,饱腹,0,0.0,0,0.0,0,0.0,2,162.0
592,2024-10-15 143045,微饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
594,2024-10-15 143045,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
595,2024-10-15 143045,微饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
596,2024-10-15 143045,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
597,2024-10-15 143045,微饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
598,2024-10-15 143045,微饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
599,2024-10-15 143045,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
600,2024-10-15 143045,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
601,2024-10-15 143045,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
603,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
604,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
605,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
606,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
607,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
608,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
609,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
610,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
612,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
613,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
614,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
616,2024-10-15 143045,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
617,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
618,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
619,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
620,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
621,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
622,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
623,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
624,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
625,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
626,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
627,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
628,2024-10-15 143045,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
629,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
630,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
631,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
632,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
633,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
634,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
635,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
636,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
637,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
638,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
639,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
640,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
641,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
642,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
644,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
645,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
646,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
647,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
648,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
649,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
650,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
652,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
653,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
654,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
655,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
656,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
657,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
658,2024-10-16 142455,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
659,2024-10-16 142455,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
660,2024-10-16 142455,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
661,2024-10-16 142455,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
662,2024-10-16 142455,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
663,2024-10-16 142455,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
664,2024-10-16 142455,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
665,2024-10-16 142455,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
666,2024-10-16 142455,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
667,2024-10-16 142455,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
668,2024-10-16 142455,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
669,2024-10-16 142455,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
670,2024-10-16 142455,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
671,2024-10-16 142455,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
672,2024-10-16 142455,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
673,2024-10-16 142455,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
675,2024-10-16 142455,微饿,饥饿,0,0.0,1,9.0,0,0.0,3,9.0
676,2024-10-16 142455,微饿,饥饿,0,0.0,1,9.0,0,0.0,3,9.0
677,2024-10-16 142455,微饿,饥饿,0,0.0,1,9.0,0,0.0,5,10.0
678,2024-10-16 142455,微饿,饥饿,0,0.0,1,9.0,0,0.0,5,10.0
679,2024-10-16 142455,饱腹,饥饿,0,0.0,1,9.0,0,0.0,5,10.0
680,2024-10-16 142455,微饿,饥饿,0,0.0,1,9.0,0,0.0,5,10.0
681,2024-10-16 142455,微饿,饥饿,0,0.0,1,9.0,0,0.0,7,19.0
682,2024-10-16 142455,微饿,饥饿,0,0.0,2,38.0,0,0.0,9,48.0
683,2024-10-16 142455,微饿,饥饿,0,0.0,2,38.0,0,0.0,9,48.0
684,2024-10-16 142455,微饿,饥饿,0,0.0,1,29.0,0,0.0,6,39.0
685,2024-10-16 142455,微饿,饥饿,0,0.0,1,29.0,0,0.0,6,39.0
687,2024-10-16 142455,微饿,饥饿,0,0.0,2,39.0,0,0.0,6,48.0
688,2024-10-16 142455,微饿,饥饿,0,0.0,2,39.0,0,0.0,6,48.0
718,2024-10-16 142455,中性,饱腹,0,0.0,0,0.0,0,0.0,4,50.0
724,2024-10-16 142455,饱腹,中性,0,0.0,0,0.0,0,0.0,4,50.0
726,2024-10-16 142455,饱腹,中性,0,0.0,0,0.0,0,0.0,2,207.0
727,2024-10-16 142455,饱腹,中性,0,0.0,0,0.0,0,0.0,2,207.0
731,2024-10-16 142455,饱腹,中性,0,0.0,0,0.0,0,0.0,4,121.0
738,2024-10-16 142455,饱腹,中性,0,0.0,0,0.0,0,0.0,4,125.0
739,2024-10-16 142455,饱腹,中性,0,0.0,0,0.0,0,0.0,4,125.0
741,2024-10-16 142455,饱腹,中性,0,0.0,0,0.0,0,0.0,2,112.0
742,2024-10-16 142455,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
743,2024-10-16 142455,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
745,2024-10-16 142455,饱腹,中性,0,0.0,0,0.0,0,0.0,4,172.0
746,2024-10-16 142455,饱腹,中性,0,0.0,0,0.0,0,0.0,4,172.0
747,2024-10-16 142455,饱腹,中性,0,0.0,0,0.0,0,0.0,4,172.0
749,2024-10-19 231445,饥饿,微饿,0,0.0,0,0.0,1,2.0,2,2.0
750,2024-10-19 231445,饥饿,微饿,0,0.0,0,0.0,1,2.0,2,2.0
751,2024-10-19 231445,饥饿,微饿,0,0.0,0,0.0,1,2.0,2,2.0
752,2024-10-19 231445,饥饿,微饿,0,0.0,0,0.0,1,2.0,2,2.0
753,2024-10-19 231445,饥饿,微饿,0,0.0,1,10.0,1,2.0,4,12.0
754,2024-10-19 231445,饥饿,微饿,0,0.0,1,10.0,1,2.0,4,12.0
755,2024-10-19 231445,饥饿,微饿,0,0.0,1,10.0,0,0.0,2,10.0
756,2024-10-19 231445,饥饿,微饿,0,0.0,1,10.0,0,0.0,2,10.0
757,2024-10-19 231445,饥饿,微饿,0,0.0,1,10.0,0,0.0,2,10.0
758,2024-10-19 231445,饥饿,微饿,0,0.0,1,10.0,0,0.0,2,10.0
759,2024-10-19 231445,饥饿,微饿,0,0.0,1,10.0,0,0.0,2,10.0
760,2024-10-19 231445,饥饿,微饿,0,0.0,1,10.0,0,0.0,2,10.0
761,2024-10-19 231445,饥饿,微饿,0,0.0,1,10.0,0,0.0,2,10.0
763,2024-10-19 231445,饥饿,微饿,1,3.0,3,36.0,1,1.0,8,37.0
766,2024-10-19 231445,饥饿,微饿,1,3.0,3,36.0,1,1.0,8,37.0
768,2024-10-19 231445,饥饿,微饿,1,3.0,3,36.0,1,1.0,8,37.0
769,2024-10-19 231445,饥饿,微饿,1,3.0,3,36.0,1,1.0,8,37.0
770,2024-10-19 231445,饥饿,微饿,2,5.0,5,45.0,1,1.0,12,46.0
771,2024-10-19 231445,饥饿,微饿,2,5.0,5,42.0,1,1.0,12,43.0
774,2024-10-19 231445,饥饿,微饿,1,2.0,3,24.0,0,0.0,6,24.0
775,2024-10-19 231445,饥饿,微饿,1,2.0,3,24.0,0,0.0,6,24.0
776,2024-10-19 231445,饥饿,微饿,1,2.0,3,24.0,0,0.0,6,24.0
777,2024-10-19 231445,饥饿,微饿,1,2.0,3,24.0,0,0.0,6,24.0
780,2024-10-19 231445,微饿,饥饿,0,0.0,1,33.0,0,0.0,2,33.0
781,2024-10-19 231445,微饿,饥饿,0,0.0,1,33.0,0,0.0,2,33.0
782,2024-10-19 231445,微饿,饥饿,0,0.0,1,33.0,0,0.0,2,33.0
784,2024-10-19 231445,微饿,饥饿,0,0.0,1,33.0,0,0.0,2,33.0
786,2024-10-19 231445,微饿,饥饿,0,0.0,1,33.0,0,0.0,2,33.0
787,2024-10-19 231445,微饿,饥饿,0,0.0,2,43.0,0,0.0,4,43.0
801,2024-10-19 231445,微饿,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
803,2024-10-19 231445,微饿,饥饿,0,0.0,1,4.0,0,0.0,2,4.0
824,2024-10-19 231445,中性,饱腹,0,0.0,0,0.0,0,0.0,2,72.0
825,2024-10-19 231445,中性,饱腹,0,0.0,0,0.0,0,0.0,2,72.0
826,2024-10-19 231445,中性,饱腹,0,0.0,0,0.0,0,0.0,2,72.0
827,2024-10-19 231445,中性,饱腹,0,0.0,0,0.0,0,0.0,2,72.0
828,2024-10-19 231445,中性,饱腹,0,0.0,0,0.0,0,0.0,2,72.0
829,2024-10-19 231445,中性,饱腹,0,0.0,0,0.0,0,0.0,2,72.0
830,2024-10-19 231445,中性,饱腹,0,0.0,0,0.0,0,0.0,2,72.0
832,2024-10-19 231445,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
833,2024-10-19 231445,微饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
834,2024-10-19 231445,微饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
835,2024-10-19 231445,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
836,2024-10-19 231445,饥饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
837,2024-10-19 231445,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
838,2024-10-19 231445,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
852,2024-10-19 231445,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
853,2024-10-19 231445,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
857,2024-10-19 231445,微饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
858,2024-10-19 231445,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
859,2024-10-19 231445,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
860,2024-10-19 231445,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
864,2024-10-19 231445,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
866,2024-10-19 231445,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
867,2024-10-19 231445,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
869,2024-11-13 134739,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
870,2024-11-13 134739,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
871,2024-11-13 134739,中性,微饿,0,0.0,0,0.0,0,0.0,0,0.0
874,2024-11-13 134739,饥饿,微饿,0,0.0,6,25.0,4,19.0,17,34.0
875,2024-11-13 134739,饥饿,微饿,0,0.0,9,38.0,6,30.0,25,57.0
876,2024-11-13 134739,饥饿,微饿,0,0.0,9,38.0,6,30.0,25,57.0
880,2024-11-13 134739,饥饿,微饿,0,0.0,9,38.0,6,30.0,25,57.0
881,2024-11-13 134739,饥饿,微饿,0,0.0,9,38.0,6,30.0,25,57.0
882,2024-11-13 134739,饥饿,微饿,0,0.0,7,29.0,5,24.0,20,48.0
883,2024-11-13 134739,饥饿,微饿,0,0.0,6,26.0,3,15.0,14,36.0
886,2024-11-13 134739,饱腹,微饿,0,0.0,0,0.0,0,0.0,0,0.0
889,2024-11-13 134739,饥饿,微饿,2,10.0,0,0.0,1,4.0,6,14.0
893,2024-11-13 134739,饥饿,微饿,2,10.0,2,23.0,2,5.0,12,38.0
894,2024-11-13 134739,饥饿,微饿,2,10.0,2,23.0,2,5.0,12,38.0
901,2024-11-13 134739,微饿,饥饿,2,14.0,0,0.0,0,0.0,6,16.0
902,2024-11-13 134739,微饿,饥饿,2,14.0,0,0.0,0,0.0,6,16.0
903,2024-11-13 134739,微饿,饥饿,2,14.0,1,3.0,0,0.0,10,23.0
904,2024-11-13 134739,微饿,饥饿,2,14.0,1,3.0,0,0.0,10,23.0
907,2024-11-13 134739,微饿,饥饿,1,4.0,1,3.0,0,0.0,8,13.0
908,2024-11-13 134739,微饿,饥饿,0,0.0,1,3.0,0,0.0,4,7.0
909,2024-11-13 134739,微饿,饥饿,0,0.0,1,3.0,0,0.0,4,7.0
910,2024-11-13 134739,微饿,饥饿,0,0.0,1,3.0,0,0.0,4,7.0
911,2024-11-13 134739,微饿,饥饿,0,0.0,1,3.0,0,0.0,4,7.0
912,2024-11-13 134739,微饿,饥饿,0,0.0,1,3.0,0,0.0,4,7.0
913,2024-11-13 134739,饱腹,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
914,2024-11-13 134739,中性,饥饿,0,0.0,0,0.0,0,0.0,0,0.0
915,2024-11-13 134739,微饿,饥饿,0,0.0,0,0.0,1,7.0,2,7.0
916,2024-11-13 134739,微饿,饥饿,0,0.0,0,0.0,1,7.0,2,7.0
918,2024-11-13 134739,微饿,饥饿,0,0.0,0,0.0,1,7.0,2,7.0
920,2024-11-13 134739,微饿,饥饿,0,0.0,0,0.0,1,7.0,2,7.0
924,2024-11-13 134739,微饿,饥饿,0,0.0,1,7.0,1,7.0,4,14.0
927,2024-11-13 134739,微饿,饥饿,0,0.0,2,11.0,0,0.0,4,11.0
936,2024-11-13 134739,微饿,饱腹,0,0.0,1,4.0,0,0.0,14,23.0
944,2024-11-13 134739,中性,饱腹,0,0.0,0,0.0,0,0.0,2,132.0
945,2024-11-13 134739,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
946,2024-11-13 134739,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
947,2024-11-13 134739,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
949,2024-11-13 134739,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
951,2024-11-13 134739,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
952,2024-11-13 134739,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
953,2024-11-13 134739,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
954,2024-11-13 134739,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
955,2024-11-13 134739,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
956,2024-11-13 134739,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
958,2024-11-13 134739,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
960,2024-11-13 134739,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
961,2024-11-13 134739,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
963,2024-11-13 134739,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
965,2024-11-13 134739,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
966,2024-11-13 134739,饱腹,中性,0,0.0,0,0.0,0,0.0,0,0.0
969,2024-11-13 134739,饱腹,中性,0,0.0,0,0.0,0,0.0,2,8.0
970,2024-11-13 134739,饱腹,中性,0,0.0,0,0.0,0,0.0,2,8.0
974,2024-11-13 134739,饱腹,中性,0,0.0,0,0.0,0,0.0,2,8.0
977,2024-11-13 134739,饱腹,中性,0,0.0,0,0.0,0,0.0,2,8.0
988,2024-11-14 140612,饥饿,微饿,0,0.0,1,5.0,4,8.0,11,13.0
998,2024-11-14 140612,微饿,饥饿,2,7.0,3,46.0,0,0.0,10,53.0
999,2024-11-14 140612,微饿,饥饿,2,7.0,3,69.0,0,0.0,10,76.0
1000,2024-11-14 140612,微饿,饥饿,2,7.0,2,38.0,0,0.0,8,45.0
1001,2024-11-14 140612,微饿,饥饿,1,1.0,2,38.0,0,0.0,6,39.0
1002,2024-11-14 140612,微饿,饥饿,1,1.0,2,38.0,0,0.0,6,39.0
1003,2024-11-14 140612,微饿,饥饿,1,1.0,2,38.0,0,0.0,6,39.0
1004,2024-11-14 140612,微饿,饥饿,2,19.0,2,38.0,0,0.0,8,57.0
1005,2024-11-14 140612,微饿,饥饿,2,19.0,2,38.0,1,2.0,10,59.0
1006,2024-11-14 140612,微饿,饥饿,2,19.0,2,38.0,1,2.0,10,59.0
1007,2024-11-14 140612,微饿,饥饿,1,18.0,2,38.0,1,2.0,8,58.0
1008,2024-11-14 140612,微饿,饥饿,1,18.0,0,0.0,1,2.0,4,20.0
1009,2024-11-14 140612,微饿,饥饿,1,18.0,0,0.0,2,7.0,6,25.0
1013,2024-11-14 140612,微饿,饥饿,0,0.0,1,14.0,2,7.0,10,39.0
1019,2024-11-14 140612,微饿,饥饿,0,0.0,9,134.0,0,0.0,26,161.0
1020,2024-11-14 140612,微饿,饥饿,0,0.0,9,134.0,0,0.0,24,146.0
1032,2024-11-14 140612,饥饿,饱腹,0,0.0,1,9.0,0,0.0,10,22.0
1036,2024-11-14 140612,微饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
1037,2024-11-14 140612,微饿,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
1042,2024-11-14 140612,中性,饱腹,0,0.0,0,0.0,0,0.0,6,142.0
1047,2024-11-14 140612,中性,饱腹,0,0.0,0,0.0,0,0.0,8,55.0
1051,2024-11-14 140612,中性,饱腹,0,0.0,0,0.0,0,0.0,6,47.0
1052,2024-11-14 140612,中性,饱腹,0,0.0,0,0.0,0,0.0,4,33.0
1053,2024-11-14 140612,中性,饱腹,0,0.0,0,0.0,0,0.0,4,11.0
1055,2024-11-14 140612,中性,饱腹,0,0.0,0,0.0,0,0.0,2,2.0
1058,2024-11-14 140612,饱腹,中性,0,0.0,0,0.0,0,0.0,6,47.0
1059,2024-11-14 140612,饱腹,中性,0,0.0,0,0.0,0,0.0,6,47.0
1060,2024-11-14 140612,饱腹,中性,0,0.0,0,0.0,0,0.0,6,47.0
1061,2024-11-14 140612,饱腹,中性,0,0.0,0,0.0,0,0.0,6,47.0
1063,2024-11-14 140612,饱腹,中性,0,0.0,0,0.0,0,0.0,6,72.0
1082,2024-11-14 140612,饱腹,中性,0,0.0,0,0.0,0,0.0,4,153.0
1085,2024-11-14 140612,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
1086,2024-11-14 140612,饥饿,中性,0,0.0,0,0.0,0,0.0,0,0.0
1091,2024-11-15 135858,饥饿,微饿,2,4.0,23,176.0,1,4.0,56,239.0
1093,2024-11-15 135858,饥饿,微饿,2,8.0,25,232.0,1,4.0,56,243.0
1096,2024-11-15 135858,饥饿,微饿,1,6.0,29,245.0,3,16.0,62,256.0
1098,2024-11-15 135858,饥饿,微饿,1,6.0,28,256.0,4,26.0,60,267.0
1099,2024-11-15 135858,饥饿,微饿,1,6.0,28,257.0,5,29.0,61,268.0
1100,2024-11-15 135858,饥饿,微饿,1,6.0,27,252.0,4,25.0,59,263.0
1101,2024-11-15 135858,饥饿,微饿,1,6.0,27,218.0,4,25.0,59,229.0
1102,2024-11-15 135858,饥饿,微饿,1,6.0,27,218.0,4,25.0,59,229.0
1103,2024-11-15 135858,饥饿,微饿,0,0.0,30,275.0,4,25.0,63,280.0
1105,2024-11-15 135858,饥饿,微饿,0,0.0,25,243.0,3,19.0,53,248.0
1106,2024-11-15 135858,饥饿,微饿,0,0.0,21,225.0,2,13.0,43,225.0
1107,2024-11-15 135858,饥饿,微饿,0,0.0,19,192.0,2,13.0,39,192.0
1108,2024-11-15 135858,饥饿,微饿,0,0.0,16,235.0,0,0.0,32,235.0
1109,2024-11-15 135858,饥饿,微饿,0,0.0,13,205.0,0,0.0,26,205.0
1110,2024-11-15 135858,饥饿,微饿,0,0.0,9,181.0,0,0.0,18,181.0
1111,2024-11-15 135858,饥饿,微饿,0,0.0,9,132.0,1,2.0,20,145.0
1116,2024-11-15 135858,饥饿,微饿,0,0.0,9,131.0,1,2.0,22,156.0
1117,2024-11-15 135858,微饿,饥饿,2,27.0,9,131.0,1,2.0,26,183.0
1122,2024-11-15 135858,微饿,饥饿,3,36.0,7,102.0,0,0.0,26,158.0
1123,2024-11-15 135858,微饿,饥饿,3,36.0,6,97.0,1,1.0,28,162.0
1131,2024-11-15 135858,微饿,饥饿,1,8.0,15,173.0,6,36.0,47,213.0
1132,2024-11-15 135858,微饿,饥饿,1,8.0,17,179.0,6,36.0,53,226.0
1134,2024-11-15 135858,微饿,饥饿,1,8.0,12,130.0,2,22.0,38,168.0
1137,2024-11-15 135858,微饿,饥饿,1,8.0,11,45.0,4,10.0,44,116.0
1139,2024-11-15 135858,微饿,饥饿,1,8.0,11,46.0,4,10.0,46,134.0
1141,2024-11-15 135858,微饿,饥饿,0,0.0,12,105.0,4,10.0,42,181.0
1142,2024-11-15 135858,微饿,饥饿,0,0.0,13,121.0,4,10.0,44,191.0
1143,2024-11-15 135858,微饿,饥饿,0,0.0,13,115.0,4,10.0,48,195.0
1144,2024-11-15 135858,微饿,饥饿,2,8.0,13,115.0,4,10.0,52,203.0
1146,2024-11-15 135858,微饿,饥饿,2,8.0,11,112.0,2,6.0,42,166.0
1150,2024-11-15 135858,饥饿,饱腹,2,8.0,5,26.0,0,0.0,26,52.0
1151,2024-11-15 135858,饥饿,饱腹,2,8.0,3,5.0,0,0.0,20,27.0
1152,2024-11-15 135858,饥饿,饱腹,2,8.0,1,3.0,0,0.0,14,24.0
1159,2024-11-15 135858,中性,饱腹,0,0.0,0,0.0,0,0.0,6,139.0
1165,2024-11-15 135858,中性,饱腹,0,0.0,0,0.0,0,0.0,2,85.0
1166,2024-11-15 135858,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
1167,2024-11-15 135858,中性,饱腹,0,0.0,0,0.0,0,0.0,0,0.0
1174,2024-11-19 134453,饥饿,微饿,0,0.0,1,1.0,0,0.0,2,1.0
1177,2024-11-19 134453,饥饿,微饿,0,0.0,1,1.0,2,5.0,8,10.0
1179,2024-11-19 134453,饥饿,微饿,0,0.0,1,1.0,2,5.0,8,10.0
1180,2024-11-19 134453,饥饿,微饿,0,0.0,0,0.0,2,5.0,6,9.0
1181,2024-11-19 134453,饥饿,微饿,0,0.0,0,0.0,2,5.0,6,9.0
1182,2024-11-19 134453,饥饿,微饿,0,0.0,0,0.0,2,5.0,6,9.0
1183,2024-11-19 134453,饥饿,微饿,0,0.0,1,66.0,2,5.0,8,75.0
1184,2024-11-19 134453,饥饿,微饿,0,0.0,1,66.0,2,5.0,8,75.0
